d,r,t,e1,a,b,n,defect1,s,u,e2,c,f,m,defect2,D,role_bound,correspondence_bound
12,1,1,12,1,27,28,1,19,1,12,1,27,28,19,532,27,38
12,17,1,12,1,27,28,17,19,1,12,1,27,28,19,532,27,646
12,1,1,12,1,27,28,1,23,1,12,1,27,28,23,644,27,46
12,17,1,12,1,27,28,17,23,1,12,1,27,28,23,644,27,782
12,19,1,12,1,27,28,19,23,1,12,1,27,28,23,644,27,874
12,1,1,12,1,27,28,1,29,1,12,1,27,28,29,812,27,58
12,17,1,12,1,27,28,17,29,1,12,1,27,28,29,812,27,986
12,19,1,12,1,27,28,19,29,1,12,1,27,28,29,812,27,1102
12,23,1,12,1,27,28,23,29,1,12,1,27,28,29,812,27,1334
12,1,1,12,1,48,49,1,17,1,12,1,48,49,17,833,48,34
12,1,1,12,1,27,28,1,31,1,12,1,27,28,31,868,27,62
12,17,1,12,1,27,28,17,31,1,12,1,27,28,31,868,27,1054
12,19,1,12,1,27,28,19,31,1,12,1,27,28,31,868,27,1178
12,23,1,12,1,27,28,23,31,1,12,1,27,28,31,868,27,1426
12,29,1,12,1,27,28,29,31,1,12,1,27,28,31,868,27,1798
12,1,1,12,1,48,49,1,19,1,12,1,48,49,19,931,48,38
12,17,1,12,1,48,49,17,19,1,12,1,48,49,19,931,48,646
12,1,1,12,1,27,28,1,37,1,12,1,27,28,37,1036,27,74
12,17,1,12,1,27,28,17,37,1,12,1,27,28,37,1036,27,1258
12,19,1,12,1,27,28,19,37,1,12,1,27,28,37,1036,27,1406
12,23,1,12,1,27,28,23,37,1,12,1,27,28,37,1036,27,1702
12,29,1,12,1,27,28,29,37,1,12,1,27,28,37,1036,27,2146
12,31,1,12,1,27,28,31,37,1,12,1,27,28,37,1036,27,2294
12,1,1,12,1,63,64,1,17,1,12,1,63,64,17,1088,63,34
12,1,1,12,1,48,49,1,23,1,12,1,48,49,23,1127,48,46
12,17,1,12,1,48,49,17,23,1,12,1,48,49,23,1127,48,782
12,19,1,12,1,48,49,19,23,1,12,1,48,49,23,1127,48,874
12,1,1,12,1,27,28,1,41,1,12,1,27,28,41,1148,27,82
12,17,1,12,1,27,28,17,41,1,12,1,27,28,41,1148,27,1394
12,19,1,12,1,27,28,19,41,1,12,1,27,28,41,1148,27,1558
12,23,1,12,1,27,28,23,41,1,12,1,27,28,41,1148,27,1886
12,29,1,12,1,27,28,29,41,1,12,1,27,28,41,1148,27,2378
12,31,1,12,1,27,28,31,41,1,12,1,27,28,41,1148,27,2542
12,37,1,12,1,27,28,37,41,1,12,1,27,28,41,1148,27,3034
12,1,1,12,1,27,28,1,43,1,12,1,27,28,43,1204,27,86
12,17,1,12,1,27,28,17,43,1,12,1,27,28,43,1204,27,1462
12,19,1,12,1,27,28,19,43,1,12,1,27,28,43,1204,27,1634
12,23,1,12,1,27,28,23,43,1,12,1,27,28,43,1204,27,1978
12,29,1,12,1,27,28,29,43,1,12,1,27,28,43,1204,27,2494
12,31,1,12,1,27,28,31,43,1,12,1,27,28,43,1204,27,2666
12,37,1,12,1,27,28,37,43,1,12,1,27,28,43,1204,27,3182
12,41,1,12,1,27,28,41,43,1,12,1,27,28,43,1204,27,3526
12,1,1,12,1,63,64,1,19,1,12,1,63,64,19,1216,63,38
12,17,1,12,1,63,64,17,19,1,12,1,63,64,19,1216,63,646
12,1,1,12,1,27,28,1,47,1,12,1,27,28,47,1316,27,94
12,17,1,12,1,27,28,17,47,1,12,1,27,28,47,1316,27,1598
12,19,1,12,1,27,28,19,47,1,12,1,27,28,47,1316,27,1786
12,23,1,12,1,27,28,23,47,1,12,1,27,28,47,1316,27,2162
12,29,1,12,1,27,28,29,47,1,12,1,27,28,47,1316,27,2726
12,31,1,12,1,27,28,31,47,1,12,1,27,28,47,1316,27,2914
12,37,1,12,1,27,28,37,47,1,12,1,27,28,47,1316,27,3478
12,41,1,12,1,27,28,41,47,1,12,1,27,28,47,1316,27,3854
12,43,1,12,1,27,28,43,47,1,12,1,27,28,47,1316,27,4042
12,1,1,12,32,49,81,1,17,1,12,32,49,81,17,1377,32,34
12,1,1,12,1,48,49,1,29,1,12,1,48,49,29,1421,48,58
12,17,1,12,1,48,49,17,29,1,12,1,48,49,29,1421,48,986
12,19,1,12,1,48,49,19,29,1,12,1,48,49,29,1421,48,1102
12,23,1,12,1,48,49,23,29,1,12,1,48,49,29,1421,48,1334
12,1,1,12,1,63,64,1,23,1,12,1,63,64,23,1472,63,46
12,17,1,12,1,63,64,17,23,1,12,1,63,64,23,1472,63,782
12,19,1,12,1,63,64,19,23,1,12,1,63,64,23,1472,63,874
12,1,1,12,1,27,28,1,53,1,12,1,27,28,53,1484,27,106
12,17,1,12,1,27,28,17,53,1,12,1,27,28,53,1484,27,1802
12,19,1,12,1,27,28,19,53,1,12,1,27,28,53,1484,27,2014
12,23,1,12,1,27,28,23,53,1,12,1,27,28,53,1484,27,2438
12,29,1,12,1,27,28,29,53,1,12,1,27,28,53,1484,27,3074
12,31,1,12,1,27,28,31,53,1,12,1,27,28,53,1484,27,3286
12,37,1,12,1,27,28,37,53,1,12,1,27,28,53,1484,27,3922
12,41,1,12,1,27,28,41,53,1,12,1,27,28,53,1484,27,4346
12,43,1,12,1,27,28,43,53,1,12,1,27,28,53,1484,27,4558
12,47,1,12,1,27,28,47,53,1,12,1,27,28,53,1484,27,4982
12,1,1,12,1,48,49,1,31,1,12,1,48,49,31,1519,48,62
12,17,1,12,1,48,49,17,31,1,12,1,48,49,31,1519,48,1054
12,19,1,12,1,48,49,19,31,1,12,1,48,49,31,1519,48,1178
12,23,1,12,1,48,49,23,31,1,12,1,48,49,31,1519,48,1426
12,29,1,12,1,48,49,29,31,1,12,1,48,49,31,1519,48,1798
12,1,1,12,32,49,81,1,19,1,12,32,49,81,19,1539,32,38
12,17,1,12,32,49,81,17,19,1,12,32,49,81,19,1539,32,646
12,1,1,12,1,27,28,1,59,1,12,1,27,28,59,1652,27,118
12,17,1,12,1,27,28,17,59,1,12,1,27,28,59,1652,27,2006
12,19,1,12,1,27,28,19,59,1,12,1,27,28,59,1652,27,2242
12,23,1,12,1,27,28,23,59,1,12,1,27,28,59,1652,27,2714
12,29,1,12,1,27,28,29,59,1,12,1,27,28,59,1652,27,3422
12,31,1,12,1,27,28,31,59,1,12,1,27,28,59,1652,27,3658
12,37,1,12,1,27,28,37,59,1,12,1,27,28,59,1652,27,4366
12,41,1,12,1,27,28,41,59,1,12,1,27,28,59,1652,27,4838
12,43,1,12,1,27,28,43,59,1,12,1,27,28,59,1652,27,5074
12,47,1,12,1,27,28,47,59,1,12,1,27,28,59,1652,27,5546
12,53,1,12,1,27,28,53,59,1,12,1,27,28,59,1652,27,6254
18,1,1,18,1,24,25,1,23,1,18,1,24,25,23,575,24,46
18,1,1,18,1,24,25,1,29,1,18,1,24,25,29,725,24,58
18,23,1,18,1,24,25,23,29,1,18,1,24,25,29,725,24,1334
18,1,1,18,1,24,25,1,31,1,18,1,24,25,31,775,24,62
18,23,1,18,1,24,25,23,31,1,18,1,24,25,31,775,24,1426
18,29,1,18,1,24,25,29,31,1,18,1,24,25,31,775,24,1798
18,1,1,18,1,24,25,1,37,1,18,1,24,25,37,925,24,74
18,23,1,18,1,24,25,23,37,1,18,1,24,25,37,925,24,1702
18,29,1,18,1,24,25,29,37,1,18,1,24,25,37,925,24,2146
18,31,1,18,1,24,25,31,37,1,18,1,24,25,37,925,24,2294
18,1,1,18,1,24,25,1,41,1,18,1,24,25,41,1025,24,82
18,23,1,18,1,24,25,23,41,1,18,1,24,25,41,1025,24,1886
18,29,1,18,1,24,25,29,41,1,18,1,24,25,41,1025,24,2378
18,31,1,18,1,24,25,31,41,1,18,1,24,25,41,1025,24,2542
18,37,1,18,1,24,25,37,41,1,18,1,24,25,41,1025,24,3034
18,1,1,18,1,24,25,1,43,1,18,1,24,25,43,1075,24,86
18,23,1,18,1,24,25,23,43,1,18,1,24,25,43,1075,24,1978
18,29,1,18,1,24,25,29,43,1,18,1,24,25,43,1075,24,2494
18,31,1,18,1,24,25,31,43,1,18,1,24,25,43,1075,24,2666
18,37,1,18,1,24,25,37,43,1,18,1,24,25,43,1075,24,3182
18,41,1,18,1,24,25,41,43,1,18,1,24,25,43,1075,24,3526
18,1,1,18,1,24,25,1,47,1,18,1,24,25,47,1175,24,94
18,23,1,18,1,24,25,23,47,1,18,1,24,25,47,1175,24,2162
18,29,1,18,1,24,25,29,47,1,18,1,24,25,47,1175,24,2726
18,31,1,18,1,24,25,31,47,1,18,1,24,25,47,1175,24,2914
18,37,1,18,1,24,25,37,47,1,18,1,24,25,47,1175,24,3478
18,41,1,18,1,24,25,41,47,1,18,1,24,25,47,1175,24,3854
18,43,1,18,1,24,25,43,47,1,18,1,24,25,47,1175,24,4042
18,1,1,18,1,24,25,1,53,1,18,1,24,25,53,1325,24,106
18,23,1,18,1,24,25,23,53,1,18,1,24,25,53,1325,24,2438
18,29,1,18,1,24,25,29,53,1,18,1,24,25,53,1325,24,3074
18,31,1,18,1,24,25,31,53,1,18,1,24,25,53,1325,24,3286
18,37,1,18,1,24,25,37,53,1,18,1,24,25,53,1325,24,3922
18,41,1,18,1,24,25,41,53,1,18,1,24,25,53,1325,24,4346
18,43,1,18,1,24,25,43,53,1,18,1,24,25,53,1325,24,4558
18,47,1,18,1,24,25,47,53,1,18,1,24,25,53,1325,24,4982
18,1,1,18,1,24,25,1,59,1,18,1,24,25,59,1475,24,118
18,23,1,18,1,24,25,23,59,1,18,1,24,25,59,1475,24,2714
18,29,1,18,1,24,25,29,59,1,18,1,24,25,59,1475,24,3422
18,31,1,18,1,24,25,31,59,1,18,1,24,25,59,1475,24,3658
18,37,1,18,1,24,25,37,59,1,18,1,24,25,59,1475,24,4366
18,41,1,18,1,24,25,41,59,1,18,1,24,25,59,1475,24,4838
18,43,1,18,1,24,25,43,59,1,18,1,24,25,59,1475,24,5074
18,47,1,18,1,24,25,47,59,1,18,1,24,25,59,1475,24,5546
18,53,1,18,1,24,25,53,59,1,18,1,24,25,59,1475,24,6254
18,1,1,18,1,24,25,1,61,1,18,1,24,25,61,1525,24,122
18,23,1,18,1,24,25,23,61,1,18,1,24,25,61,1525,24,2806
18,29,1,18,1,24,25,29,61,1,18,1,24,25,61,1525,24,3538
18,31,1,18,1,24,25,31,61,1,18,1,24,25,61,1525,24,3782
18,37,1,18,1,24,25,37,61,1,18,1,24,25,61,1525,24,4514
18,41,1,18,1,24,25,41,61,1,18,1,24,25,61,1525,24,5002
18,43,1,18,1,24,25,43,61,1,18,1,24,25,61,1525,24,5246
18,47,1,18,1,24,25,47,61,1,18,1,24,25,61,1525,24,5734
18,53,1,18,1,24,25,53,61,1,18,1,24,25,61,1525,24,6466
18,59,1,18,1,24,25,59,61,1,18,1,24,25,61,1525,24,7198
18,1,1,18,1,24,25,1,67,1,18,1,24,25,67,1675,24,134
18,23,1,18,1,24,25,23,67,1,18,1,24,25,67,1675,24,3082
18,29,1,18,1,24,25,29,67,1,18,1,24,25,67,1675,24,3886
18,31,1,18,1,24,25,31,67,1,18,1,24,25,67,1675,24,4154
18,37,1,18,1,24,25,37,67,1,18,1,24,25,67,1675,24,4958
18,41,1,18,1,24,25,41,67,1,18,1,24,25,67,1675,24,5494
18,43,1,18,1,24,25,43,67,1,18,1,24,25,67,1675,24,5762
18,47,1,18,1,24,25,47,67,1,18,1,24,25,67,1675,24,6298
18,53,1,18,1,24,25,53,67,1,18,1,24,25,67,1675,24,7102
18,59,1,18,1,24,25,59,67,1,18,1,24,25,67,1675,24,7906
18,61,1,18,1,24,25,61,67,1,18,1,24,25,67,1675,24,8174
18,1,1,18,1,24,25,1,71,1,18,1,24,25,71,1775,24,142
18,23,1,18,1,24,25,23,71,1,18,1,24,25,71,1775,24,3266
18,29,1,18,1,24,25,29,71,1,18,1,24,25,71,1775,24,4118
18,31,1,18,1,24,25,31,71,1,18,1,24,25,71,1775,24,4402
18,37,1,18,1,24,25,37,71,1,18,1,24,25,71,1775,24,5254
18,41,1,18,1,24,25,41,71,1,18,1,24,25,71,1775,24,5822
18,43,1,18,1,24,25,43,71,1,18,1,24,25,71,1775,24,6106
18,47,1,18,1,24,25,47,71,1,18,1,24,25,71,1775,24,6674
18,53,1,18,1,24,25,53,71,1,18,1,24,25,71,1775,24,7526
18,59,1,18,1,24,25,59,71,1,18,1,24,25,71,1775,24,8378
18,61,1,18,1,24,25,61,71,1,18,1,24,25,71,1775,24,8662
18,67,1,18,1,24,25,67,71,1,18,1,24,25,71,1775,24,9514
18,1,1,18,1,24,25,1,73,1,18,1,24,25,73,1825,24,146
18,23,1,18,1,24,25,23,73,1,18,1,24,25,73,1825,24,3358
18,29,1,18,1,24,25,29,73,1,18,1,24,25,73,1825,24,4234
18,31,1,18,1,24,25,31,73,1,18,1,24,25,73,1825,24,4526
18,37,1,18,1,24,25,37,73,1,18,1,24,25,73,1825,24,5402
18,41,1,18,1,24,25,41,73,1,18,1,24,25,73,1825,24,5986
18,43,1,18,1,24,25,43,73,1,18,1,24,25,73,1825,24,6278
18,47,1,18,1,24,25,47,73,1,18,1,24,25,73,1825,24,6862
18,53,1,18,1,24,25,53,73,1,18,1,24,25,73,1825,24,7738
18,59,1,18,1,24,25,59,73,1,18,1,24,25,73,1825,24,8614
18,61,1,18,1,24,25,61,73,1,18,1,24,25,73,1825,24,8906
18,67,1,18,1,24,25,67,73,1,18,1,24,25,73,1825,24,9782
18,71,1,18,1,24,25,71,73,1,18,1,24,25,73,1825,24,10366
18,1,1,18,1,80,81,1,23,1,18,1,80,81,23,1863,80,46
18,1,1,18,1,24,25,1,79,1,18,1,24,25,79,1975,24,158
18,23,1,18,1,24,25,23,79,1,18,1,24,25,79,1975,24,3634
18,29,1,18,1,24,25,29,79,1,18,1,24,25,79,1975,24,4582
18,31,1,18,1,24,25,31,79,1,18,1,24,25,79,1975,24,4898
18,37,1,18,1,24,25,37,79,1,18,1,24,25,79,1975,24,5846
18,41,1,18,1,24,25,41,79,1,18,1,24,25,79,1975,24,6478
18,43,1,18,1,24,25,43,79,1,18,1,24,25,79,1975,24,6794
18,47,1,18,1,24,25,47,79,1,18,1,24,25,79,1975,24,7426
18,53,1,18,1,24,25,53,79,1,18,1,24,25,79,1975,24,8374
18,59,1,18,1,24,25,59,79,1,18,1,24,25,79,1975,24,9322
18,61,1,18,1,24,25,61,79,1,18,1,24,25,79,1975,24,9638
18,67,1,18,1,24,25,67,79,1,18,1,24,25,79,1975,24,10586
18,71,1,18,1,24,25,71,79,1,18,1,24,25,79,1975,24,11218
18,73,1,18,1,24,25,73,79,1,18,1,24,25,79,1975,24,11534
18,1,1,18,1,24,25,1,83,1,18,1,24,25,83,2075,24,166
18,23,1,18,1,24,25,23,83,1,18,1,24,25,83,2075,24,3818
18,29,1,18,1,24,25,29,83,1,18,1,24,25,83,2075,24,4814
18,31,1,18,1,24,25,31,83,1,18,1,24,25,83,2075,24,5146
18,37,1,18,1,24,25,37,83,1,18,1,24,25,83,2075,24,6142
18,41,1,18,1,24,25,41,83,1,18,1,24,25,83,2075,24,6806
18,43,1,18,1,24,25,43,83,1,18,1,24,25,83,2075,24,7138
18,47,1,18,1,24,25,47,83,1,18,1,24,25,83,2075,24,7802
18,53,1,18,1,24,25,53,83,1,18,1,24,25,83,2075,24,8798
18,59,1,18,1,24,25,59,83,1,18,1,24,25,83,2075,24,9794
18,61,1,18,1,24,25,61,83,1,18,1,24,25,83,2075,24,10126
18,67,1,18,1,24,25,67,83,1,18,1,24,25,83,2075,24,11122
18,71,1,18,1,24,25,71,83,1,18,1,24,25,83,2075,24,11786
18,73,1,18,1,24,25,73,83,1,18,1,24,25,83,2075,24,12118
18,79,1,18,1,24,25,79,83,1,18,1,24,25,83,2075,24,13114
18,1,1,18,1,24,25,1,89,1,18,1,24,25,89,2225,24,178
18,23,1,18,1,24,25,23,89,1,18,1,24,25,89,2225,24,4094
18,29,1,18,1,24,25,29,89,1,18,1,24,25,89,2225,24,5162
18,31,1,18,1,24,25,31,89,1,18,1,24,25,89,2225,24,5518
18,37,1,18,1,24,25,37,89,1,18,1,24,25,89,2225,24,6586
18,41,1,18,1,24,25,41,89,1,18,1,24,25,89,2225,24,7298
18,43,1,18,1,24,25,43,89,1,18,1,24,25,89,2225,24,7654
18,47,1,18,1,24,25,47,89,1,18,1,24,25,89,2225,24,8366
18,53,1,18,1,24,25,53,89,1,18,1,24,25,89,2225,24,9434
18,59,1,18,1,24,25,59,89,1,18,1,24,25,89,2225,24,10502
18,61,1,18,1,24,25,61,89,1,18,1,24,25,89,2225,24,10858
18,67,1,18,1,24,25,67,89,1,18,1,24,25,89,2225,24,11926
18,71,1,18,1,24,25,71,89,1,18,1,24,25,89,2225,24,12638
18,73,1,18,1,24,25,73,89,1,18,1,24,25,89,2225,24,12994
18,79,1,18,1,24,25,79,89,1,18,1,24,25,89,2225,24,14062
18,83,1,18,1,24,25,83,89,1,18,1,24,25,89,2225,24,14774
18,1,1,18,1,80,81,1,29,1,18,1,80,81,29,2349,80,58
18,23,1,18,1,80,81,23,29,1,18,1,80,81,29,2349,80,1334
18,1,1,18,1,24,25,1,97,1,18,1,24,25,97,2425,24,194
18,23,1,18,1,24,25,23,97,1,18,1,24,25,97,2425,24,4462
18,29,1,18,1,24,25,29,97,1,18,1,24,25,97,2425,24,5626
18,31,1,18,1,24,25,31,97,1,18,1,24,25,97,2425,24,6014
18,37,1,18,1,24,25,37,97,1,18,1,24,25,97,2425,24,7178
18,41,1,18,1,24,25,41,97,1,18,1,24,25,97,2425,24,7954
18,43,1,18,1,24,25,43,97,1,18,1,24,25,97,2425,24,8342
18,47,1,18,1,24,25,47,97,1,18,1,24,25,97,2425,24,9118
18,53,1,18,1,24,25,53,97,1,18,1,24,25,97,2425,24,10282
18,59,1,18,1,24,25,59,97,1,18,1,24,25,97,2425,24,11446
18,61,1,18,1,24,25,61,97,1,18,1,24,25,97,2425,24,11834
18,67,1,18,1,24,25,67,97,1,18,1,24,25,97,2425,24,12998
18,71,1,18,1,24,25,71,97,1,18,1,24,25,97,2425,24,13774
18,73,1,18,1,24,25,73,97,1,18,1,24,25,97,2425,24,14162
18,79,1,18,1,24,25,79,97,1,18,1,24,25,97,2425,24,15326
18,83,1,18,1,24,25,83,97,1,18,1,24,25,97,2425,24,16102
18,89,1,18,1,24,25,89,97,1,18,1,24,25,97,2425,24,17266
18,1,1,18,1,80,81,1,31,1,18,1,80,81,31,2511,80,62
18,23,1,18,1,80,81,23,31,1,18,1,80,81,31,2511,80,1426
18,29,1,18,1,80,81,29,31,1,18,1,80,81,31,2511,80,1798
20,2,2,10,1,24,25,1,13,2,10,1,24,25,13,325,24,52
20,2,2,10,1,24,25,1,17,2,10,1,24,25,17,425,24,68
20,13,2,10,1,24,25,13,17,2,10,1,24,25,17,425,24,442
20,2,2,10,1,24,25,1,19,2,10,1,24,25,19,475,24,76
20,13,2,10,1,24,25,13,19,2,10,1,24,25,19,475,24,494
20,17,2,10,1,24,25,17,19,2,10,1,24,25,19,475,24,646
20,2,2,10,1,24,25,1,23,2,10,1,24,25,23,575,24,92
20,13,2,10,1,24,25,13,23,2,10,1,24,25,23,575,24,598
20,17,2,10,1,24,25,17,23,2,10,1,24,25,23,575,24,782
20,19,2,10,1,24,25,19,23,2,10,1,24,25,23,575,24,874
20,17,2,10,1,24,25,17,26,2,10,1,24,25,13,650,24,884
20,19,2,10,1,24,25,19,26,2,10,1,24,25,13,650,24,988
20,23,2,10,1,24,25,23,26,2,10,1,24,25,13,650,24,1196
20,2,2,10,1,24,25,1,29,2,10,1,24,25,29,725,24,116
20,13,2,10,1,24,25,13,29,2,10,1,24,25,29,725,24,754
20,17,2,10,1,24,25,17,29,2,10,1,24,25,29,725,24,986
20,19,2,10,1,24,25,19,29,2,10,1,24,25,29,725,24,1102
20,23,2,10,1,24,25,23,29,2,10,1,24,25,29,725,24,1334
20,26,2,10,1,24,25,13,29,2,10,1,24,25,29,725,24,1508
20,2,2,10,1,24,25,1,31,2,10,1,24,25,31,775,24,124
20,13,2,10,1,24,25,13,31,2,10,1,24,25,31,775,24,806
20,17,2,10,1,24,25,17,31,2,10,1,24,25,31,775,24,1054
20,19,2,10,1,24,25,19,31,2,10,1,24,25,31,775,24,1178
20,23,2,10,1,24,25,23,31,2,10,1,24,25,31,775,24,1426
20,26,2,10,1,24,25,13,31,2,10,1,24,25,31,775,24,1612
20,29,2,10,1,24,25,29,31,2,10,1,24,25,31,775,24,1798
20,13,2,10,1,24,25,13,34,2,10,1,24,25,17,850,24,884
20,19,2,10,1,24,25,19,34,2,10,1,24,25,17,850,24,1292
20,23,2,10,1,24,25,23,34,2,10,1,24,25,17,850,24,1564
20,29,2,10,1,24,25,29,34,2,10,1,24,25,17,850,24,1972
20,31,2,10,1,24,25,31,34,2,10,1,24,25,17,850,24,2108
20,2,2,10,1,24,25,1,37,2,10,1,24,25,37,925,24,148
20,13,2,10,1,24,25,13,37,2,10,1,24,25,37,925,24,962
20,17,2,10,1,24,25,17,37,2,10,1,24,25,37,925,24,1258
20,19,2,10,1,24,25,19,37,2,10,1,24,25,37,925,24,1406
20,23,2,10,1,24,25,23,37,2,10,1,24,25,37,925,24,1702
20,26,2,10,1,24,25,13,37,2,10,1,24,25,37,925,24,1924
20,29,2,10,1,24,25,29,37,2,10,1,24,25,37,925,24,2146
20,31,2,10,1,24,25,31,37,2,10,1,24,25,37,925,24,2294
20,34,2,10,1,24,25,17,37,2,10,1,24,25,37,925,24,2516
20,13,2,10,1,24,25,13,38,2,10,1,24,25,19,950,24,988
20,17,2,10,1,24,25,17,38,2,10,1,24,25,19,950,24,1292
20,23,2,10,1,24,25,23,38,2,10,1,24,25,19,950,24,1748
20,29,2,10,1,24,25,29,38,2,10,1,24,25,19,950,24,2204
20,31,2,10,1,24,25,31,38,2,10,1,24,25,19,950,24,2356
20,37,2,10,1,24,25,37,38,2,10,1,24,25,19,950,24,2812
20,2,2,10,1,24,25,1,41,2,10,1,24,25,41,1025,24,164
20,13,2,10,1,24,25,13,41,2,10,1,24,25,41,1025,24,1066
20,17,2,10,1,24,25,17,41,2,10,1,24,25,41,1025,24,1394
20,19,2,10,1,24,25,19,41,2,10,1,24,25,41,1025,24,1558
20,23,2,10,1,24,25,23,41,2,10,1,24,25,41,1025,24,1886
20,26,2,10,1,24,25,13,41,2,10,1,24,25,41,1025,24,2132
20,29,2,10,1,24,25,29,41,2,10,1,24,25,41,1025,24,2378
20,31,2,10,1,24,25,31,41,2,10,1,24,25,41,1025,24,2542
20,34,2,10,1,24,25,17,41,2,10,1,24,25,41,1025,24,2788
20,37,2,10,1,24,25,37,41,2,10,1,24,25,41,1025,24,3034
20,38,2,10,1,24,25,19,41,2,10,1,24,25,41,1025,24,3116
20,2,2,10,1,80,81,1,13,2,10,1,80,81,13,1053,80,52
20,2,2,10,1,24,25,1,43,2,10,1,24,25,43,1075,24,172
20,13,2,10,1,24,25,13,43,2,10,1,24,25,43,1075,24,1118
20,17,2,10,1,24,25,17,43,2,10,1,24,25,43,1075,24,1462
20,19,2,10,1,24,25,19,43,2,10,1,24,25,43,1075,24,1634
20,23,2,10,1,24,25,23,43,2,10,1,24,25,43,1075,24,1978
20,26,2,10,1,24,25,13,43,2,10,1,24,25,43,1075,24,2236
20,29,2,10,1,24,25,29,43,2,10,1,24,25,43,1075,24,2494
20,31,2,10,1,24,25,31,43,2,10,1,24,25,43,1075,24,2666
20,34,2,10,1,24,25,17,43,2,10,1,24,25,43,1075,24,2924
20,37,2,10,1,24,25,37,43,2,10,1,24,25,43,1075,24,3182
20,38,2,10,1,24,25,19,43,2,10,1,24,25,43,1075,24,3268
20,41,2,10,1,24,25,41,43,2,10,1,24,25,43,1075,24,3526
20,13,2,10,1,24,25,13,46,2,10,1,24,25,23,1150,24,1196
20,17,2,10,1,24,25,17,46,2,10,1,24,25,23,1150,24,1564
20,19,2,10,1,24,25,19,46,2,10,1,24,25,23,1150,24,1748
20,29,2,10,1,24,25,29,46,2,10,1,24,25,23,1150,24,2668
20,31,2,10,1,24,25,31,46,2,10,1,24,25,23,1150,24,2852
20,37,2,10,1,24,25,37,46,2,10,1,24,25,23,1150,24,3404
20,41,2,10,1,24,25,41,46,2,10,1,24,25,23,1150,24,3772
20,43,2,10,1,24,25,43,46,2,10,1,24,25,23,1150,24,3956
20,2,2,10,1,24,25,1,47,2,10,1,24,25,47,1175,24,188
20,13,2,10,1,24,25,13,47,2,10,1,24,25,47,1175,24,1222
20,17,2,10,1,24,25,17,47,2,10,1,24,25,47,1175,24,1598
20,19,2,10,1,24,25,19,47,2,10,1,24,25,47,1175,24,1786
20,23,2,10,1,24,25,23,47,2,10,1,24,25,47,1175,24,2162
20,26,2,10,1,24,25,13,47,2,10,1,24,25,47,1175,24,2444
20,29,2,10,1,24,25,29,47,2,10,1,24,25,47,1175,24,2726
20,31,2,10,1,24,25,31,47,2,10,1,24,25,47,1175,24,2914
20,34,2,10,1,24,25,17,47,2,10,1,24,25,47,1175,24,3196
20,37,2,10,1,24,25,37,47,2,10,1,24,25,47,1175,24,3478
20,38,2,10,1,24,25,19,47,2,10,1,24,25,47,1175,24,3572
20,41,2,10,1,24,25,41,47,2,10,1,24,25,47,1175,24,3854
20,43,2,10,1,24,25,43,47,2,10,1,24,25,47,1175,24,4042
20,46,2,10,1,24,25,23,47,2,10,1,24,25,47,1175,24,4324
20,2,2,10,1,24,25,1,53,2,10,1,24,25,53,1325,24,212
20,13,2,10,1,24,25,13,53,2,10,1,24,25,53,1325,24,1378
20,17,2,10,1,24,25,17,53,2,10,1,24,25,53,1325,24,1802
20,19,2,10,1,24,25,19,53,2,10,1,24,25,53,1325,24,2014
20,23,2,10,1,24,25,23,53,2,10,1,24,25,53,1325,24,2438
20,26,2,10,1,24,25,13,53,2,10,1,24,25,53,1325,24,2756
20,29,2,10,1,24,25,29,53,2,10,1,24,25,53,1325,24,3074
20,31,2,10,1,24,25,31,53,2,10,1,24,25,53,1325,24,3286
20,34,2,10,1,24,25,17,53,2,10,1,24,25,53,1325,24,3604
20,37,2,10,1,24,25,37,53,2,10,1,24,25,53,1325,24,3922
20,38,2,10,1,24,25,19,53,2,10,1,24,25,53,1325,24,4028
20,41,2,10,1,24,25,41,53,2,10,1,24,25,53,1325,24,4346
20,43,2,10,1,24,25,43,53,2,10,1,24,25,53,1325,24,4558
20,46,2,10,1,24,25,23,53,2,10,1,24,25,53,1325,24,4876
20,47,2,10,1,24,25,47,53,2,10,1,24,25,53,1325,24,4982
20,2,2,10,1,80,81,1,17,2,10,1,80,81,17,1377,80,68
20,13,2,10,1,80,81,13,17,2,10,1,80,81,17,1377,80,442
20,13,2,10,1,24,25,13,58,2,10,1,24,25,29,1450,24,1508
20,17,2,10,1,24,25,17,58,2,10,1,24,25,29,1450,24,1972
20,19,2,10,1,24,25,19,58,2,10,1,24,25,29,1450,24,2204
20,23,2,10,1,24,25,23,58,2,10,1,24,25,29,1450,24,2668
20,31,2,10,1,24,25,31,58,2,10,1,24,25,29,1450,24,3596
20,37,2,10,1,24,25,37,58,2,10,1,24,25,29,1450,24,4292
20,41,2,10,1,24,25,41,58,2,10,1,24,25,29,1450,24,4756
20,43,2,10,1,24,25,43,58,2,10,1,24,25,29,1450,24,4988
20,47,2,10,1,24,25,47,58,2,10,1,24,25,29,1450,24,5452
20,53,2,10,1,24,25,53,58,2,10,1,24,25,29,1450,24,6148
20,2,2,10,1,24,25,1,59,2,10,1,24,25,59,1475,24,236
20,13,2,10,1,24,25,13,59,2,10,1,24,25,59,1475,24,1534
20,17,2,10,1,24,25,17,59,2,10,1,24,25,59,1475,24,2006
20,19,2,10,1,24,25,19,59,2,10,1,24,25,59,1475,24,2242
